Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,RaceName
0 days 02:28:02.954000,ANT,12,0 days 00:01:36.378000,55.0,2.0,,,0 days 00:00:25.560000,0 days 00:00:28.886000,0 days 00:00:41.932000,0 days 02:26:52.251000,0 days 02:27:21.137000,0 days 02:28:03.069000,274.0,260.0,271.0,308.0,False,HARD,45.0,True,Mercedes,0 days 02:26:26.576000,2026-03-15 08:34:02.357,1,1.0,False,,False,True,Chinese Grand Prix
0 days 02:29:39.883000,ANT,12,0 days 00:01:36.929000,56.0,2.0,,,0 days 00:00:25.314000,0 days 00:00:28.861000,0 days 00:00:42.754000,0 days 02:28:28.383000,0 days 02:28:57.244000,0 days 02:29:39.998000,274.0,259.0,217.0,306.0,False,HARD,46.0,True,Mercedes,0 days 02:28:02.954000,2026-03-15 08:35:38.735,1,1.0,False,,False,True,Chinese Grand Prix
0 days 01:05:22.787000,RUS,63,0 days 00:01:37.823000,1.0,1.0,,,,0 days 00:00:42.185000,0 days 00:00:18.120000,,0 days 01:05:04.947000,0 days 01:05:22.980000,287.0,330.0,278.0,291.0,False,MEDIUM,1.0,True,Mercedes,0 days 01:03:44.711000,2026-03-29 05:14:02.079,1,4.0,False,,False,False,Japanese Grand Prix
0 days 01:06:57.657000,RUS,63,0 days 00:01:34.870000,2.0,1.0,,,0 days 00:00:34.783000,0 days 00:00:42.088000,0 days 00:00:17.999000,0 days 01:05:57.641000,0 days 01:06:39.729000,0 days 01:06:57.728000,261.0,329.0,282.0,291.0,True,MEDIUM,2.0,True,Mercedes,0 days 01:05:22.787000,2026-03-29 05:15:40.155,1,4.0,False,,False,True,Japanese Grand Prix
0 days 01:08:32.126000,RUS,63,0 days 00:01:34.469000,3.0,1.0,,,0 days 00:00:34.607000,0 days 00:00:41.961000,0 days 00:00:17.901000,0 days 01:07:32.335000,0 days 01:08:14.296000,0 days 01:08:32.197000,262.0,323.0,282.0,287.0,True,MEDIUM,3.0,True,Mercedes,0 days 01:06:57.657000,2026-03-29 05:17:15.025,1,3.0,False,,False,True,Japanese Grand Prix
0 days 01:10:06.898000,RUS,63,0 days 00:01:34.772000,4.0,1.0,,,0 days 00:00:34.436000,0 days 00:00:42.195000,0 days 00:00:18.141000,0 days 01:09:06.633000,0 days 01:09:48.828000,0 days 01:10:06.969000,266.0,314.0,280.0,279.0,False,MEDIUM,4.0,True,Mercedes,0 days 01:08:32.126000,2026-03-29 05:18:49.494,1,2.0,False,,False,True,Japanese Grand Prix
0 days 01:11:41.608000,RUS,63,0 days 00:01:34.710000,5.0,1.0,,,0 days 00:00:34.451000,0 days 00:00:42.108000,0 days 00:00:18.151000,0 days 01:10:41.420000,0 days 01:11:23.528000,0 days 01:11:41.679000,258.0,312.0,279.0,280.0,False,MEDIUM,5.0,True,Mercedes,0 days 01:10:06.898000,2026-03-29 05:20:24.266,1,2.0,False,,False,True,Japanese Grand Prix
0 days 01:13:16.404000,RUS,63,0 days 00:01:34.796000,6.0,1.0,,,0 days 00:00:34.456000,0 days 00:00:42.072000,0 days 00:00:18.268000,0 days 01:12:16.135000,0 days 01:12:58.207000,0 days 01:13:16.475000,263.0,315.0,279.0,283.0,False,MEDIUM,6.0,True,Mercedes,0 days 01:11:41.608000,2026-03-29 05:21:58.976,1,2.0,False,,False,True,Japanese Grand Prix
0 days 01:14:51.145000,RUS,63,0 days 00:01:34.741000,7.0,1.0,,,0 days 00:00:34.482000,0 days 00:00:42.048000,0 days 00:00:18.211000,0 days 01:13:50.957000,0 days 01:14:33.005000,0 days 01:14:51.216000,268.0,321.0,281.0,287.0,False,MEDIUM,7.0,True,Mercedes,0 days 01:13:16.404000,2026-03-29 05:23:33.772,1,2.0,False,,False,True,Japanese Grand Prix
0 days 01:16:26.188000,RUS,63,0 days 00:01:35.043000,8.0,1.0,,,0 days 00:00:34.770000,0 days 00:00:42.117000,0 days 00:00:18.156000,0 days 01:15:25.986000,0 days 01:16:08.103000,0 days 01:16:26.259000,269.0,330.0,276.0,291.0,False,MEDIUM,8.0,True,Mercedes,0 days 01:14:51.145000,2026-03-29 05:25:08.513,1,1.0,False,,False,True,Japanese Grand Prix
0 days 01:18:02.230000,RUS,63,0 days 00:01:36.042000,9.0,1.0,,,0 days 00:00:35.533000,0 days 00:00:42.332000,0 days 00:00:18.177000,0 days 01:17:01.792000,0 days 01:17:44.124000,0 days 01:18:02.301000,259.0,312.0,280.0,281.0,False,MEDIUM,9.0,True,Mercedes,0 days 01:16:26.188000,2026-03-29 05:26:43.556,1,2.0,False,,False,True,Japanese Grand Prix
0 days 01:19:37.166000,RUS,63,0 days 00:01:34.936000,10.0,1.0,,,0 days 00:00:34.609000,0 days 00:00:42.201000,0 days 00:00:18.126000,0 days 01:18:36.910000,0 days 01:19:19.111000,0 days 01:19:37.237000,272.0,319.0,281.0,285.0,False,MEDIUM,10.0,True,Mercedes,0 days 01:18:02.230000,2026-03-29 05:28:19.598,1,2.0,False,,False,True,Japanese Grand Prix
0 days 01:21:12.498000,RUS,63,0 days 00:01:35.332000,11.0,1.0,,,0 days 00:00:34.769000,0 days 00:00:42.341000,0 days 00:00:18.222000,0 days 01:20:12.006000,0 days 01:20:54.347000,0 days 01:21:12.569000,276.0,319.0,279.0,284.0,False,MEDIUM,11.0,True,Mercedes,0 days 01:19:37.166000,2026-03-29 05:29:54.534,1,2.0,False,,False,True,Japanese Grand Prix
0 days 01:22:47.576000,RUS,63,0 days 00:01:35.078000,12.0,1.0,,,0 days 00:00:34.843000,0 days 00:00:42.145000,0 days 00:00:18.090000,0 days 01:21:47.412000,0 days 01:22:29.557000,0 days 01:22:47.647000,271.0,321.0,281.0,286.0,False,MEDIUM,12.0,True,Mercedes,0 days 01:21:12.498000,2026-03-29 05:31:29.866,1,2.0,False,,False,True,Japanese Grand Prix
0 days 01:24:22.825000,RUS,63,0 days 00:01:35.249000,13.0,1.0,,,0 days 00:00:34.860000,0 days 00:00:42.196000,0 days 00:00:18.193000,0 days 01:23:22.507000,0 days 01:24:04.703000,0 days 01:24:22.896000,276.0,317.0,280.0,282.0,False,MEDIUM,13.0,True,Mercedes,0 days 01:22:47.576000,2026-03-29 05:33:04.944,1,2.0,False,,False,True,Japanese Grand Prix
0 days 01:25:57.926000,RUS,63,0 days 00:01:35.101000,14.0,1.0,,,0 days 00:00:34.618000,0 days 00:00:42.273000,0 days 00:00:18.210000,0 days 01:24:57.514000,0 days 01:25:39.787000,0 days 01:25:57.997000,268.0,315.0,280.0,282.0,False,MEDIUM,14.0,True,Mercedes,0 days 01:24:22.825000,2026-03-29 05:34:40.193,1,2.0,False,,False,True,Japanese Grand Prix
0 days 01:27:33.074000,RUS,63,0 days 00:01:35.148000,15.0,1.0,,,0 days 00:00:34.763000,0 days 00:00:42.185000,0 days 00:00:18.200000,0 days 01:26:32.760000,0 days 01:27:14.945000,0 days 01:27:33.145000,261.0,314.0,280.0,281.0,False,MEDIUM,15.0,True,Mercedes,0 days 01:25:57.926000,2026-03-29 05:36:15.294,1,2.0,False,,False,True,Japanese Grand Prix
0 days 01:29:08.327000,RUS,63,0 days 00:01:35.253000,16.0,1.0,,,0 days 00:00:34.914000,0 days 00:00:42.194000,0 days 00:00:18.145000,0 days 01:28:08.059000,0 days 01:28:50.253000,0 days 01:29:08.398000,257.0,315.0,280.0,280.0,False,MEDIUM,16.0,True,Mercedes,0 days 01:27:33.074000,2026-03-29 05:37:50.442,1,2.0,False,,False,True,Japanese Grand Prix
0 days 01:30:43.360000,RUS,63,0 days 00:01:35.033000,17.0,1.0,,,0 days 00:00:34.748000,0 days 00:00:42.094000,0 days 00:00:18.191000,0 days 01:29:43.146000,0 days 01:30:25.240000,0 days 01:30:43.431000,263.0,315.0,281.0,281.0,False,MEDIUM,17.0,True,Mercedes,0 days 01:29:08.327000,2026-03-29 05:39:25.695,1,2.0,False,,False,True,Japanese Grand Prix
0 days 01:32:18.148000,RUS,63,0 days 00:01:34.788000,18.0,1.0,,,0 days 00:00:34.720000,0 days 00:00:42.014000,0 days 00:00:18.054000,0 days 01:31:18.151000,0 days 01:32:00.165000,0 days 01:32:18.219000,263.0,317.0,280.0,281.0,False,MEDIUM,18.0,True,Mercedes,0 days 01:30:43.360000,2026-03-29 05:41:00.728,1,1.0,False,,False,True,Japanese Grand Prix
0 days 01:33:53.135000,RUS,63,0 days 00:01:34.987000,19.0,1.0,,,0 days 00:00:34.880000,0 days 00:00:41.951000,0 days 00:00:18.156000,0 days 01:32:53.099000,0 days 01:33:35.050000,0 days 01:33:53.206000,257.0,313.0,280.0,276.0,False,MEDIUM,19.0,True,Mercedes,0 days 01:32:18.148000,2026-03-29 05:42:35.516,1,1.0,False,,False,True,Japanese Grand Prix
0 days 01:35:27.658000,RUS,63,0 days 00:01:34.523000,20.0,1.0,,,0 days 00:00:34.585000,0 days 00:00:41.875000,0 days 00:00:18.063000,0 days 01:34:27.791000,0 days 01:35:09.666000,0 days 01:35:27.729000,262.0,312.0,281.0,277.0,False,MEDIUM,20.0,True,Mercedes,0 days 01:33:53.135000,2026-03-29 05:44:10.503,1,1.0,False,,False,True,Japanese Grand Prix
0 days 01:37:04.163000,RUS,63,0 days 00:01:36.505000,21.0,1.0,,0 days 01:37:02.807000,0 days 00:00:34.583000,0 days 00:00:41.632000,0 days 00:00:20.290000,0 days 01:36:02.312000,0 days 01:36:43.944000,0 days 01:37:04.234000,260.0,324.0,,285.0,False,MEDIUM,21.0,True,Mercedes,0 days 01:35:27.658000,2026-03-29 05:45:45.026,1,2.0,False,,False,False,Japanese Grand Prix
0 days 01:39:23.426000,RUS,63,0 days 00:02:19.263000,22.0,2.0,0 days 01:37:25.793000,,0 days 00:00:55.328000,0 days 00:00:59.963000,0 days 00:00:23.972000,0 days 01:37:59.562000,0 days 01:38:59.525000,0 days 01:39:23.497000,121.0,287.0,215.0,229.0,False,HARD,1.0,True,Mercedes,0 days 01:37:04.163000,2026-03-29 05:47:21.531,124,5.0,False,,False,False,Japanese Grand Prix
0 days 01:41:41.530000,RUS,63,0 days 00:02:18.104000,23.0,2.0,,,0 days 00:00:43.996000,0 days 00:01:04.079000,0 days 00:00:30.029000,0 days 01:40:07.493000,0 days 01:41:11.572000,0 days 01:41:41.601000,244.0,200.0,216.0,148.0,False,HARD,2.0,True,Mercedes,0 days 01:39:23.426000,2026-03-29 05:49:40.794,4,3.0,False,,False,False,Japanese Grand Prix
0 days 01:44:10.602000,RUS,63,0 days 00:02:29.072000,24.0,2.0,,,0 days 00:00:51.175000,0 days 00:01:11.465000,0 days 00:00:26.432000,0 days 01:42:32.776000,0 days 01:43:44.241000,0 days 01:44:10.673000,223.0,145.0,197.0,196.0,False,HARD,3.0,True,Mercedes,0 days 01:41:41.530000,2026-03-29 05:51:58.898,4,3.0,False,,False,False,Japanese Grand Prix
0 days 01:46:41.150000,RUS,63,,25.0,2.0,,,0 days 00:00:51.128000,0 days 00:01:12.548000,0 days 00:00:26.889000,0 days 01:45:01.830000,0 days 01:46:14.469000,0 days 01:46:41.368000,211.0,201.0,172.0,193.0,False,HARD,4.0,True,Mercedes,0 days 01:44:10.602000,2026-03-29 05:54:27.970,4,3.0,False,,False,False,Japanese Grand Prix
0 days 01:49:05.907000,RUS,63,0 days 00:02:24.757000,26.0,2.0,,,0 days 00:00:54.414000,0 days 00:01:03.952000,0 days 00:00:26.391000,0 days 01:47:35.635000,0 days 01:48:39.587000,0 days 01:49:05.978000,190.0,217.0,217.0,183.0,False,HARD,5.0,True,Mercedes,0 days 01:46:41.150000,2026-03-29 05:56:58.518,4,3.0,False,,False,False,Japanese Grand Prix
0 days 01:51:31.647000,RUS,63,0 days 00:02:25.740000,27.0,2.0,,,0 days 00:00:50.756000,0 days 00:01:06.065000,0 days 00:00:28.919000,0 days 01:49:56.734000,0 days 01:51:02.799000,0 days 01:51:31.718000,228.0,115.0,276.0,120.0,False,HARD,6.0,True,Mercedes,0 days 01:49:05.907000,2026-03-29 05:59:23.275,41,3.0,False,,False,False,Japanese Grand Prix
0 days 01:53:06.889000,RUS,63,0 days 00:01:35.242000,28.0,2.0,,,0 days 00:00:35.424000,0 days 00:00:41.895000,0 days 00:00:17.923000,0 days 01:52:07.142000,0 days 01:52:49.037000,0 days 01:53:06.960000,255.0,314.0,286.0,282.0,False,HARD,7.0,True,Mercedes,0 days 01:51:31.647000,2026-03-29 06:01:49.015,1,4.0,False,,False,True,Japanese Grand Prix
0 days 01:54:40.606000,RUS,63,0 days 00:01:33.717000,29.0,2.0,,,0 days 00:00:33.919000,0 days 00:00:41.836000,0 days 00:00:17.962000,0 days 01:53:40.879000,0 days 01:54:22.715000,0 days 01:54:40.677000,275.0,318.0,285.0,286.0,True,HARD,8.0,True,Mercedes,0 days 01:53:06.889000,2026-03-29 06:03:24.257,1,4.0,False,,False,True,Japanese Grand Prix
0 days 01:56:14.218000,RUS,63,0 days 00:01:33.612000,30.0,2.0,,,0 days 00:00:33.938000,0 days 00:00:41.724000,0 days 00:00:17.950000,0 days 01:55:14.615000,0 days 01:55:56.339000,0 days 01:56:14.289000,277.0,317.0,285.0,286.0,True,HARD,9.0,True,Mercedes,0 days 01:54:40.606000,2026-03-29 06:04:57.974,1,4.0,False,,False,True,Japanese Grand Prix
0 days 01:57:48.123000,RUS,63,0 days 00:01:33.905000,31.0,2.0,,,0 days 00:00:34.028000,0 days 00:00:41.902000,0 days 00:00:17.975000,0 days 01:56:48.317000,0 days 01:57:30.219000,0 days 01:57:48.194000,283.0,316.0,286.0,284.0,False,HARD,10.0,True,Mercedes,0 days 01:56:14.218000,2026-03-29 06:06:31.586,1,4.0,False,,False,True,Japanese Grand Prix
0 days 01:59:21.528000,RUS,63,0 days 00:01:33.405000,32.0,2.0,,,0 days 00:00:33.931000,0 days 00:00:41.545000,0 days 00:00:17.929000,0 days 01:58:22.125000,0 days 01:59:03.670000,0 days 01:59:21.599000,271.0,321.0,286.0,286.0,True,HARD,11.0,True,Mercedes,0 days 01:57:48.123000,2026-03-29 06:08:05.491,1,4.0,False,,False,True,Japanese Grand Prix
0 days 02:00:55.028000,RUS,63,0 days 00:01:33.500000,33.0,2.0,,,0 days 00:00:33.804000,0 days 00:00:41.766000,0 days 00:00:17.930000,0 days 01:59:55.403000,0 days 02:00:37.169000,0 days 02:00:55.099000,265.0,321.0,286.0,288.0,False,HARD,12.0,True,Mercedes,0 days 01:59:21.528000,2026-03-29 06:09:38.896,1,4.0,False,,False,True,Japanese Grand Prix
0 days 02:02:28.513000,RUS,63,0 days 00:01:33.485000,34.0,2.0,,,0 days 00:00:34.014000,0 days 00:00:41.605000,0 days 00:00:17.866000,0 days 02:01:29.113000,0 days 02:02:10.718000,0 days 02:02:28.584000,271.0,321.0,284.0,287.0,False,HARD,13.0,True,Mercedes,0 days 02:00:55.028000,2026-03-29 06:11:12.396,1,4.0,False,,False,True,Japanese Grand Prix
0 days 02:04:01.849000,RUS,63,0 days 00:01:33.336000,35.0,2.0,,,0 days 00:00:33.810000,0 days 00:00:41.623000,0 days 00:00:17.903000,0 days 02:03:02.394000,0 days 02:03:44.017000,0 days 02:04:01.920000,267.0,323.0,286.0,288.0,True,HARD,14.0,True,Mercedes,0 days 02:02:28.513000,2026-03-29 06:12:45.881,1,4.0,False,,False,True,Japanese Grand Prix
0 days 02:05:35.522000,RUS,63,0 days 00:01:33.673000,36.0,2.0,,,0 days 00:00:34.147000,0 days 00:00:41.530000,0 days 00:00:17.996000,0 days 02:04:36.067000,0 days 02:05:17.597000,0 days 02:05:35.593000,270.0,319.0,287.0,287.0,False,HARD,15.0,True,Mercedes,0 days 02:04:01.849000,2026-03-29 06:14:19.217,1,4.0,False,,False,True,Japanese Grand Prix
0 days 02:07:10.330000,RUS,63,0 days 00:01:34.808000,37.0,2.0,,,0 days 00:00:34.018000,0 days 00:00:42.917000,0 days 00:00:17.873000,0 days 02:06:09.611000,0 days 02:06:52.528000,0 days 02:07:10.401000,268.0,326.0,287.0,290.0,False,HARD,16.0,True,Mercedes,0 days 02:05:35.522000,2026-03-29 06:15:52.890,1,5.0,False,,False,True,Japanese Grand Prix
0 days 02:08:43.857000,RUS,63,0 days 00:01:33.527000,38.0,2.0,,,0 days 00:00:34.004000,0 days 00:00:41.656000,0 days 00:00:17.867000,0 days 02:07:44.405000,0 days 02:08:26.061000,0 days 02:08:43.928000,278.0,319.0,287.0,286.0,False,HARD,17.0,True,Mercedes,0 days 02:07:10.330000,2026-03-29 06:17:27.698,1,5.0,False,,False,True,Japanese Grand Prix
0 days 02:10:17.311000,RUS,63,0 days 00:01:33.454000,39.0,2.0,,,0 days 00:00:33.847000,0 days 00:00:41.710000,0 days 00:00:17.897000,0 days 02:09:17.775000,0 days 02:09:59.485000,0 days 02:10:17.382000,278.0,323.0,288.0,288.0,False,HARD,18.0,True,Mercedes,0 days 02:08:43.857000,2026-03-29 06:19:01.225,1,5.0,False,,False,True,Japanese Grand Prix
0 days 02:11:50.972000,RUS,63,0 days 00:01:33.661000,40.0,2.0,,,0 days 00:00:33.965000,0 days 00:00:41.732000,0 days 00:00:17.964000,0 days 02:10:51.347000,0 days 02:11:33.079000,0 days 02:11:51.043000,266.0,322.0,285.0,287.0,False,HARD,19.0,True,Mercedes,0 days 02:10:17.311000,2026-03-29 06:20:34.679,1,5.0,False,,False,True,Japanese Grand Prix
